id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
3L-ezs0VANOtmdJDlbha1Q,güero-portland,Güero,https://s3-media3.fl.yelpcdn.com/bphoto/kA3005NYijw5hVksA0agOA/o.jpg,False,https://www.yelp.com/biz/g%C3%BCero-portland?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,695,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.6,"{'latitude': 45.5244618, 'longitude': -122.6370351}",['delivery'],$$,"{'address1': '200 NE 28th Ave', 'address2': '', 'address3': '', 'city': 'Portland', 'zip_code': '97232', 'country': 'US', 'state': 'OR', 'display_address': ['200 NE 28th Ave', 'Portland, OR 97232']}",+15038879258,(503) 887-9258,1635.8894766619987
iPVQBxRhnM2QuHkRnGm9VA,duck-house-chinese-restaurant-portland,Duck House Chinese Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/9Ji7VnmyT0V4KrWodu6VxQ/o.jpg,False,https://www.yelp.com/biz/duck-house-chinese-restaurant-portland?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1045,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.9,"{'latitude': 45.509311, 'longitude': -122.68253}","['pickup', 'delivery']",$$,"{'address1': '1968 SW 5th Ave', 'address2': '', 'address3': None, 'city': 'Portland', 'zip_code': '97201', 'country': 'US', 'state': 'OR', 'display_address': ['1968 SW 5th Ave', 'Portland, OR 97201']}",+19718018888,(971) 801-8888,2340.561096257467
Khnmn7dwavwZbsuxBebggA,afuri-izakaya-portland,AFURI IZAKAYA,https://s3-media3.fl.yelpcdn.com/bphoto/Vbb2RQyPmux7O1JjU92G0g/o.jpg,False,https://www.yelp.com/biz/afuri-izakaya-portland?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1026,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.9,"{'latitude': 45.51602, 'longitude': -122.65904}","['pickup', 'delivery']",$$,"{'address1': '923 SE 7th Ave', 'address2': None, 'address3': '', 'city': 'Portland', 'zip_code': '97214', 'country': 'US', 'state': 'OR', 'display_address': ['923 SE 7th Ave', 'Portland, OR 97214']}",+19713862945,(971) 386-2945,383.79831914117455
o5RNpq_WPUKQu8xPGO3WvQ,sheesh-mahal-oklahoma-city,Sheesh Mahal,https://s3-media3.fl.yelpcdn.com/bphoto/kWcqv4k2xNlXF9YXYRpUNg/o.jpg,False,https://www.yelp.com/biz/sheesh-mahal-oklahoma-city?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,688,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",4.5,"{'latitude': 35.5178489685059, 'longitude': -97.5661010742188}",['pickup'],$$,"{'address1': '4621 N May Ave', 'address2': '', 'address3': '', 'city': 'Oklahoma City', 'zip_code': '73112', 'country': 'US', 'state': 'OK', 'display_address': ['4621 N May Ave', 'Oklahoma City, OK 73112']}",+14057788469,(405) 778-8469,3874.9669505759466
sKFnMmpWp1pJH0Sz1G4VOQ,picasso-on-paseo-oklahoma-city,Picasso on Paseo,https://s3-media1.fl.yelpcdn.com/bphoto/sXw8ztXBlAR_yaTNcR4KCQ/o.jpg,False,https://www.yelp.com/biz/picasso-on-paseo-oklahoma-city?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,690,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'italian', 'title': 'Italian'}]",4.3,"{'latitude': 35.4999366, 'longitude': -97.5233089}","['delivery', 'pickup']",$$,"{'address1': '3009 Paseo Dr', 'address2': '', 'address3': '', 'city': 'Oklahoma City', 'zip_code': '73103', 'country': 'US', 'state': 'OK', 'display_address': ['3009 Paseo Dr', 'Oklahoma City, OK 73103']}",+14056022002,(405) 602-2002,1771.8766220596885
SjjB1rue7x5FzYrCXq1kSw,barrios-fine-mexican-dishes-oklahoma-city,Barrios Fine Mexican Dishes,https://s3-media3.fl.yelpcdn.com/bphoto/ZXZxVRBHx_CkReLRZdmV0Q/o.jpg,False,https://www.yelp.com/biz/barrios-fine-mexican-dishes-oklahoma-city?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,585,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",4.1,"{'latitude': 35.4775, 'longitude': -97.51892}",['delivery'],$$,"{'address1': '1000 N Hudson Ave', 'address2': None, 'address3': None, 'city': 'Oklahoma City', 'zip_code': '73102', 'country': 'US', 'state': 'OK', 'display_address': ['1000 N Hudson Ave', 'Oklahoma City, OK 73102']}",+14057026922,(405) 702-6922,2362.8434607442173
ToyLSzZGk-2POX3AsQXkbQ,grand-house-asian-bistro-oklahoma-city,Grand House Asian Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/w0aCqLO08kH8bZ8_itf9yw/o.jpg,False,https://www.yelp.com/biz/grand-house-asian-bistro-oklahoma-city?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,325,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.4,"{'latitude': 35.4967003, 'longitude': -97.5348282}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '2701 N Classen Blvd', 'address2': '', 'address3': '', 'city': 'Oklahoma City', 'zip_code': '73106', 'country': 'US', 'state': 'OK', 'display_address': ['2701 N Classen Blvd', 'Oklahoma City, OK 73106']}",+14055247333,(405) 524-7333,772.4039617107246
6Z05wqlXZhzJtoN_WoA41Q,tamashii-ramen-oklahoma-city,Tamashii Ramen,https://s3-media3.fl.yelpcdn.com/bphoto/QhXqYXiCZKQ7aKZMD54s3g/o.jpg,False,https://www.yelp.com/biz/tamashii-ramen-oklahoma-city?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1226,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.4,"{'latitude': 35.4763325789891, 'longitude': -97.5187203455078}","['pickup', 'delivery']",$$,"{'address1': '321 NW 8th St', 'address2': 'Ste B', 'address3': '', 'city': 'Oklahoma City', 'zip_code': '73102', 'country': 'US', 'state': 'OK', 'display_address': ['321 NW 8th St', 'Ste B', 'Oklahoma City, OK 73102']}",+14055170707,(405) 517-0707,2462.7340055690006
gTlDDzDEHyDQ6iwjNhpI6A,mt-everest-indias-cuisine-las-vegas-2,Mt Everest India's Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/hdJjYTJRPzGaraVYxttEgg/o.jpg,False,https://www.yelp.com/biz/mt-everest-indias-cuisine-las-vegas-2?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,2063,"[{'alias': 'indpak', 'title': 'Indian'}]",4.3,"{'latitude': 36.14396, 'longitude': -115.18983}","['delivery', 'pickup']",$$,"{'address1': '3641 W Sahara Ave', 'address2': '', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89102', 'country': 'US', 'state': 'NV', 'display_address': ['3641 W Sahara Ave', 'Las Vegas, NV 89102']}",+17028920950,(702) 892-0950,4800.166444884886
nUpz0YiBsOK7ff9k3vUJ3A,buddy-vs-ristorante-las-vegas-3,Buddy V's Ristorante,https://s3-media1.fl.yelpcdn.com/bphoto/gLHjQg0bjGjr_Jus-BXqDA/o.jpg,False,https://www.yelp.com/biz/buddy-vs-ristorante-las-vegas-3?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,3218,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.2,"{'latitude': 36.12426, 'longitude': -115.16814}","['pickup', 'delivery']",$$,"{'address1': '3327 S Las Vegas Blvd', 'address2': '', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89109', 'country': 'US', 'state': 'NV', 'display_address': ['3327 S Las Vegas Blvd', 'Las Vegas, NV 89109']}",+17026072355,(702) 607-2355,3756.1487330500486
QXV3L_QFGj8r6nWX2kS2hA,nacho-daddy-las-vegas-7,Nacho Daddy,https://s3-media4.fl.yelpcdn.com/bphoto/pu9doqMplB5x5SEs8ikW6w/o.jpg,False,https://www.yelp.com/biz/nacho-daddy-las-vegas-7?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,9067,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.4,"{'latitude': 36.1080857621234, 'longitude': -115.17111089259}","['pickup', 'delivery']",$$,"{'address1': '3663 Las Vegas Blvd', 'address2': 'Ste 595', 'address3': None, 'city': 'Las Vegas', 'zip_code': '89109', 'country': 'US', 'state': 'NV', 'display_address': ['3663 Las Vegas Blvd', 'Ste 595', 'Las Vegas, NV 89109']}",+17024625000,(702) 462-5000,5265.641345633434
JPfi__QJAaRzmfh5aOyFEw,shang-artisan-noodle-las-vegas-8,Shang Artisan Noodle,https://s3-media3.fl.yelpcdn.com/bphoto/TqV2TDWH-7Wje5B9Oh1EZw/o.jpg,False,https://www.yelp.com/biz/shang-artisan-noodle-las-vegas-8?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,4846,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'soup', 'title': 'Soup'}]",4.6,"{'latitude': 36.11498184207912, 'longitude': -115.20994543898098}","['pickup', 'delivery']",$$,"{'address1': '4983 W Flamingo Rd', 'address2': 'Ste B', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89103', 'country': 'US', 'state': 'NV', 'display_address': ['4983 W Flamingo Rd', 'Ste B', 'Las Vegas, NV 89103']}",+17028883292,(702) 888-3292,7460.271751684188
hihud--QRriCYZw1zZvW4g,gangnam-asian-bbq-dining-las-vegas-2,Gangnam Asian BBQ Dining,https://s3-media2.fl.yelpcdn.com/bphoto/KJIWL0j15QtMrvdAISBMUw/o.jpg,False,https://www.yelp.com/biz/gangnam-asian-bbq-dining-las-vegas-2?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,6759,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.6,"{'latitude': 36.109343, 'longitude': -115.15138}","['delivery', 'pickup']",$$$,"{'address1': '4480 Paradise Rd', 'address2': 'Ste 600', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89169', 'country': 'US', 'state': 'NV', 'display_address': ['4480 Paradise Rd', 'Ste 600', 'Las Vegas, NV 89169']}",+17028025508,(702) 802-5508,4304.227072715168
HnCLrGS0A2Owz_MiLchtfg,namaste-baltimore-baltimore,Namaste Baltimore,https://s3-media2.fl.yelpcdn.com/bphoto/k3auSLWdYRflya51K5U3Rg/o.jpg,False,https://www.yelp.com/biz/namaste-baltimore-baltimore?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,338,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.5,"{'latitude': 39.344444, 'longitude': -76.6308284}","['delivery', 'pickup']",$$,"{'address1': '413 W Cold Spring Ln', 'address2': '', 'address3': '', 'city': 'Baltimore', 'zip_code': '21210', 'country': 'US', 'state': 'MD', 'display_address': ['413 W Cold Spring Ln', 'Baltimore, MD 21210']}",+14108892233,(410) 889-2233,4335.392582897017
P6V9RkieLSCfm1yrfEEMlQ,amiccis-baltimore,Amicci's,https://s3-media3.fl.yelpcdn.com/bphoto/50g-Qrn0xceEZAPESgTdmg/o.jpg,False,https://www.yelp.com/biz/amiccis-baltimore?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,874,"[{'alias': 'italian', 'title': 'Italian'}]",3.9,"{'latitude': 39.2867431640625, 'longitude': -76.6018218994141}","['pickup', 'delivery']",$$,"{'address1': '231 S High St', 'address2': '', 'address3': '', 'city': 'Baltimore', 'zip_code': '21202', 'country': 'US', 'state': 'MD', 'display_address': ['231 S High St', 'Baltimore, MD 21202']}",+14105281096,(410) 528-1096,2583.1414325679093
lakHUpHkRM3OcSBMJmB07Q,clavel-baltimore,Clavel,https://s3-media3.fl.yelpcdn.com/bphoto/0oQxpZi_Hpa1aMxo5t-8Aw/o.jpg,False,https://www.yelp.com/biz/clavel-baltimore?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,972,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.4,"{'latitude': 39.314946584723, 'longitude': -76.6203730332442}",['delivery'],$$,"{'address1': '225 W 23rd St', 'address2': None, 'address3': '', 'city': 'Baltimore', 'zip_code': '21211', 'country': 'US', 'state': 'MD', 'display_address': ['225 W 23rd St', 'Baltimore, MD 21211']}",+14439008983,(443) 900-8983,1160.5607703557323
1i7J-ChCAtY-71H9fDDKgg,ja-kum-sung-glen-burnie,Ja Kum Sung,https://s3-media1.fl.yelpcdn.com/bphoto/PsWvje8076KUs148mqlY7Q/o.jpg,False,https://www.yelp.com/biz/ja-kum-sung-glen-burnie?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,319,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.2,"{'latitude': 39.1605684234704, 'longitude': -76.6204474121332}",['pickup'],$$,"{'address1': '7523 Ritchie Hwy', 'address2': '', 'address3': '', 'city': 'Glen Burnie', 'zip_code': '21061', 'country': 'US', 'state': 'MD', 'display_address': ['7523 Ritchie Hwy', 'Glen Burnie, MD 21061']}",+14107665208,(410) 766-5208,16565.80812914766
ynbOCrd_UK6IyDgEamb4gw,shoyou-sushi-baltimore,Shoyou Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/V1DWjK-5AKmshJU04iQC2w/o.jpg,False,https://www.yelp.com/biz/shoyou-sushi-baltimore?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,688,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.4,"{'latitude': 39.2728666047061, 'longitude': -76.6119887125992}",['delivery'],$$,"{'address1': '1450 Light St', 'address2': '', 'address3': '', 'city': 'Baltimore', 'zip_code': '21230', 'country': 'US', 'state': 'MD', 'display_address': ['1450 Light St', 'Baltimore, MD 21230']}",+14106852989,(410) 685-2989,4057.61664509091
vwUbqf4NL4Xv1gUmT-it-A,shalimar-indian-restaurant-louisville,Shalimar Indian Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/qQMM8WX2fy01e-IGP4iExw/o.jpg,False,https://www.yelp.com/biz/shalimar-indian-restaurant-louisville?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,413,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.2,"{'latitude': 38.2214015768227, 'longitude': -85.5831072814758}","['pickup', 'delivery']",$$,"{'address1': '1850 S Hurstbourne Pkwy', 'address2': 'Ste 125', 'address3': '', 'city': 'Louisville', 'zip_code': '40220', 'country': 'US', 'state': 'KY', 'display_address': ['1850 S Hurstbourne Pkwy', 'Ste 125', 'Louisville, KY 40220']}",+15024938899,(502) 493-8899,8199.177911283552
59auIj04Em25KDMdsLgl6A,the-old-spaghetti-factory-louisville,The Old Spaghetti Factory,https://s3-media4.fl.yelpcdn.com/bphoto/rHndARZsZ0abMVPmOJtAew/o.jpg,False,https://www.yelp.com/biz/the-old-spaghetti-factory-louisville?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,468,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'catering', 'title': 'Caterers'}]",3.1,"{'latitude': 38.25527916, 'longitude': -85.7548885}",['delivery'],$$,"{'address1': '235 W Market St', 'address2': '', 'address3': '', 'city': 'Louisville', 'zip_code': '40202', 'country': 'US', 'state': 'KY', 'display_address': ['235 W Market St', 'Louisville, KY 40202']}",+15025811070,(502) 581-1070,7594.557161557034
CGzD4S9Wykhn1Y3TvnnbRw,mayan-cafe-louisville,Mayan Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/Dm1N6NvS-KzHtyhDfj2bIQ/o.jpg,False,https://www.yelp.com/biz/mayan-cafe-louisville?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,880,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.6,"{'latitude': 38.2534, 'longitude': -85.7373999}","['pickup', 'delivery']",$$,"{'address1': '813 E Market St', 'address2': '', 'address3': '', 'city': 'Louisville', 'zip_code': '40206', 'country': 'US', 'state': 'KY', 'display_address': ['813 E Market St', 'Louisville, KY 40206']}",+15025660651,(502) 566-0651,6151.751250241951
R-fYzx3NB324p3PqqeFxsA,simply-thai-louisville,Simply Thai,https://s3-media3.fl.yelpcdn.com/bphoto/dPUR-4JdK4rMdbzCvhnuMg/o.jpg,False,https://www.yelp.com/biz/simply-thai-louisville?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,504,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.8,"{'latitude': 38.252083390286174, 'longitude': -85.65700469585553}","['pickup', 'delivery']",$$,"{'address1': '323 Wallace Ave', 'address2': '', 'address3': '', 'city': 'Louisville', 'zip_code': '40207', 'country': 'US', 'state': 'KY', 'display_address': ['323 Wallace Ave', 'Louisville, KY 40207']}",+15028999670,(502) 899-9670,3459.752800423962
fbRAxDjUMknGNiKwHpf5XA,dragon-kings-daughter-louisville,Dragon King's Daughter,https://s3-media1.fl.yelpcdn.com/bphoto/X5mS-GV_pK8lL7utj2G_SQ/o.jpg,False,https://www.yelp.com/biz/dragon-kings-daughter-louisville?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,618,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.1,"{'latitude': 38.23156148517884, 'longitude': -85.70692468298824}",['delivery'],$$,"{'address1': '1543 Bardstown Rd', 'address2': '', 'address3': '', 'city': 'Louisville', 'zip_code': '40204', 'country': 'US', 'state': 'KY', 'display_address': ['1543 Bardstown Rd', 'Louisville, KY 40204']}",+15026322444,(502) 632-2444,2722.2740146650294
aoqdDl8K1-uObzMfQBw32g,india-garden-wauwatosa,India Garden,https://s3-media2.fl.yelpcdn.com/bphoto/oZbHyUS0pQ9rQSjIYmBItA/o.jpg,False,https://www.yelp.com/biz/india-garden-wauwatosa?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,409,"[{'alias': 'indpak', 'title': 'Indian'}]",4.4,"{'latitude': 43.072, 'longitude': -88.0592}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '2930 N 117th St', 'address2': None, 'address3': '', 'city': 'Wauwatosa', 'zip_code': '53222', 'country': 'US', 'state': 'WI', 'display_address': ['2930 N 117th St', 'Wauwatosa, WI 53222']}",+14142359220,(414) 235-9220,9092.774320383598
yrANxFELqbbqHlBJqHPO-w,onesto-milwaukee,Onesto,https://s3-media2.fl.yelpcdn.com/bphoto/SLoAJ-oOuNZ0ZorFFd3sYQ/o.jpg,False,https://www.yelp.com/biz/onesto-milwaukee?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,558,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.1,"{'latitude': 43.0332, 'longitude': -87.90759}",['delivery'],$$$,"{'address1': '221 N Broadway', 'address2': None, 'address3': '', 'city': 'Milwaukee', 'zip_code': '53202', 'country': 'US', 'state': 'WI', 'display_address': ['221 N Broadway', 'Milwaukee, WI 53202']}",+14143081600,(414) 308-1600,3986.230560532624
p7OwdW-3kzwymVPUEqidiw,café-corazón-milwaukee-3,Café Corazón,https://s3-media3.fl.yelpcdn.com/bphoto/EKhwNZMRAEtmGB0VCkMBug/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-coraz%C3%B3n-milwaukee-3?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,646,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",4.2,"{'latitude': 43.07549, 'longitude': -87.90045}","['delivery', 'pickup']",$$,"{'address1': '3129 N Bremen St', 'address2': None, 'address3': None, 'city': 'Milwaukee', 'zip_code': '53212', 'country': 'US', 'state': 'WI', 'display_address': ['3129 N Bremen St', 'Milwaukee, WI 53212']}",+14148103941,(414) 810-3941,5815.480649223946
BCxnxlqdzptqJVastOCm1Q,dandan-milwaukee,DanDan,https://s3-media3.fl.yelpcdn.com/bphoto/LTfsGUr--ODrWv3awim8Ng/o.jpg,False,https://www.yelp.com/biz/dandan-milwaukee?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,444,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",3.8,"{'latitude': 43.0300114967349, 'longitude': -87.9053248279705}","['pickup', 'delivery']",$$,"{'address1': '360 E Erie St', 'address2': '', 'address3': None, 'city': 'Milwaukee', 'zip_code': '53202', 'country': 'US', 'state': 'WI', 'display_address': ['360 E Erie St', 'Milwaukee, WI 53202']}",+14144888036,(414) 488-8036,4253.072028178448
0E5aLMKlywY4odyOPKJfhA,kyoto-greenfield,Kyoto,https://s3-media1.fl.yelpcdn.com/bphoto/jcr2bIfOMrLQemqkzb0yug/o.jpg,False,https://www.yelp.com/biz/kyoto-greenfield?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,427,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 42.9590651, 'longitude': -88.0064365}","['delivery', 'pickup']",$$,"{'address1': '7453 W Layton Ave', 'address2': '', 'address3': '', 'city': 'Greenfield', 'zip_code': '53220', 'country': 'US', 'state': 'WI', 'display_address': ['7453 W Layton Ave', 'Greenfield, WI 53220']}",+14143251000,(414) 325-1000,10145.698216801653
qS0x43pwsDOEqE2M0IuXww,curry-leaf-albuquerque,Curry Leaf,https://s3-media3.fl.yelpcdn.com/bphoto/3O985C-7QTTQbeoRmvtcuw/o.jpg,False,https://www.yelp.com/biz/curry-leaf-albuquerque?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,464,"[{'alias': 'indpak', 'title': 'Indian'}]",4.3,"{'latitude': 35.129993, 'longitude': -106.57014516662926}","['pickup', 'delivery']",$$,"{'address1': '6910 Montgomery Blvd NE', 'address2': 'Ste C', 'address3': None, 'city': 'Albuquerque', 'zip_code': '87109', 'country': 'US', 'state': 'NM', 'display_address': ['6910 Montgomery Blvd NE', 'Ste C', 'Albuquerque, NM 87109']}",+15058813663,(505) 881-3663,3629.195137677696
t5tYoZ1BZd4CuMm5TwzdWw,farina-pizzeria-and-wine-bar-albuquerque-2,Farina Pizzeria & Wine Bar,https://s3-media1.fl.yelpcdn.com/bphoto/X36E9G1COQXx6tBTqkfdyg/o.jpg,False,https://www.yelp.com/biz/farina-pizzeria-and-wine-bar-albuquerque-2?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,576,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.4,"{'latitude': 35.0831, 'longitude': -106.6418247}",['delivery'],$$,"{'address1': '510 Central Ave SE', 'address2': '', 'address3': '', 'city': 'Albuquerque', 'zip_code': '87102', 'country': 'US', 'state': 'NM', 'display_address': ['510 Central Ave SE', 'Albuquerque, NM 87102']}",+15052430130,(505) 243-0130,4856.9038503489655
