user_id,name,timestamp,rating,text
dyBflwP4p1CDxnZiPxzxyA,Jessica M.,2024-01-09 10:42:44,3,"This was my first visit to Osteria Marco and I do not want the 3 stars to deter anyone I am genuinely excited to go back and try more. 

You walk in and go..."
9bZLIEwZsUP262-3bOEsnA,Courtney O.,2023-12-12 17:24:53,4,"When I asked my instagram audience for Denver recs, Osteria Marco came up more than once. Many times from non-Natives which leads me to believe that this is..."
ZMXw198eAoRppbWXnGQarw,Alejandra R.,2024-02-07 16:15:17,5,"If you're looking for tasty  food  and great service then La Loma is a must. Not only was our food yummy but our sever Devin, went out of his way to make..."
aej74Aly6mCTUw-DBeXnnw,Gabby T.,2024-01-20 18:50:44,3,It has been a while since I have been to this Denver treasure and never had an issue but I was extremely disappointed by the experience I had this evening....
vaA2rqtpDSze8PgmTRlXhA,Gayla M.,2024-01-25 20:47:05,5,"we had a group reservation and it took a bit of time for us all to arrive, but they seated us anyway. (Thank You!) The staff was friendly, the food arrived..."
fVInqfUrm52KCpAGuEc6Sw,Rachel L.,2024-02-05 20:04:03,4,My friends and I came here on the recommendation of a local Asian lady who works at a nearby grocery store. You know it's legit when the cashier at a market...
wu6Bf3xOw6emlDRa5mBllA,Ashley T.,2024-02-04 21:24:26,3,Went to star kitchen for the first time after hearing no people rave about it! We went at 4pm for an early dinner and there were not too many dim sum...
MGSK7UONKjkrtev9DDpidQ,Victoria D.,2023-12-25 10:32:37,4,"Great place for dim sum. They come around with carts so service is quick. The shrimp rice noodles were really nice and silky, the duck was flavorful and had..."
yLKRSTiKx-FEPD088XHuJQ,Caroline C.,2024-01-15 17:00:25,5,We LOVE Uncle. We go every 3-4 weeks. It's seriously such a great place and super consistent. The food is super delicious and creative. I always go for the...
as2ssTwkROcURk3r92u2hQ,Sneha P.,2024-02-01 13:30:21,5,"It was our anniversary trip/ dinner and with the chilly weather and flu-ish feeling we were up for some ramen! The reviews did say they have a wait, 2-3..."
7K3QGYDSgT0SPOdwtbOc2Q,Veronique C.,2024-02-06 09:47:37,4,"This spot is popular, so get there early during the week, or be prepared to wait, as they don't take reservations. The atmosphere is casual and hip, with..."
PC84aCDIYKyRB3Cua3Z2jg,Patrick D.,2024-01-27 14:51:33,4,We don't have so many Indian options in El Paso and India Palace is a solid one! In an intimate warm decor with smoothing music you are reminded that India...
9Fnlp1hbgyjDGz_WWFnv5A,Stephen J.,2023-12-15 18:50:18,1,The new owners don't give a shit about customer service or satisfaction. I'm currently sitting and waiting for a pickup order. It was supposed to be ready...
M8UVF68tNqpboHU4KOBaKA,Luis S.,2023-02-27 10:34:08,4,"I was craving good food and so took a drive to come out here.  We made reservations because we had a large group. 

I asked for chicken Tikka masala, which..."
PIuOUrWaE7Y8Fao19nsTyg,Rudy P.,2023-12-24 07:59:15,5,"Amazing food!! Bring your appetite. 
The chef's 3 course special was on point.
I am not a fan of mushrooms but there wasn't one left on my plate at the..."
onw3c6uQ_gWnyJc24iNmCg,Angela Q.,2024-01-22 18:11:31,5,I love the food. staff was friendly. It is one of the best here in El Paso. I don't think Tomato Basil soup is not on the menu but they had it.
cbLz5iG3Vg-jYn7f92j5VA,Law W.,2024-03-09 17:18:44,5,Great food n service..server was on point.. no complaints here.. We will be returning soon.
9JoYfmaIZuPgy_v6H5CH-g,Shelly R.,2024-01-30 14:39:59,5,I love this place it has great food and service. We always stop by when in El Paso and never been disappointed
FgmBDZlrcNFxaQvRHpvGCw,Wendy S.,2024-03-01 11:41:21,5,"If you want the best queso in town, treat yourself!  It's a family tradition here, and they've got it down!  We add that to any of the menu offerings, and..."
JGUI9l00pvqyBPs3xzmCGA,Jonathan A.,2024-03-09 12:19:36,2,"The burrito was good as were her enchiladas. The extra thick ""queso"" was ok....but inferior to chili conqueso.

The margarita was awful - wine based. Didn't..."
pJTfRH7yi04vg63Pd2IK_g,Kimberly C.,2024-03-07 10:57:19,4,"Quaint little place, a few tables. Lots of choices on the menu and watching the food be made was an added bonus.
We ordered Mongolian beef, fried dumplings,..."
dH00W80NiLoe-OL3EWHHQQ,Jumana R.,2024-02-03 14:14:20,4,"Really comforting food! 
Mongolian beef- 10/10. Lots of flavor, good portion.
Pan fried dumplings 8/10. 
Spicy beef noodle soup 5/10. Lacked flavor...."
X16Zh__23pRNQFKbhfMOtg,Lisa S.,2023-10-03 15:15:41,4,"My favorite restaurant in El Paso by far! The ambiance of this restaurant was adorable! There were so many cute drawings everywhere, and there was a glass..."
SdugdGcIRnmSRNu0ncD27w,Diego C.,2024-01-27 16:00:19,5,Amazing service dude was alone and did amazing we really do appreciate you and you deserve a raise !! Food was absolutely delicious! Mochi ice cream highly...
-2VYA4cZq3yLvTdON3f_Qw,Austin W.,2023-12-04 11:05:52,5,"Some of the best sushi I've had (I live in ATX too..) flavorful, enough options but not an overwhelming menu like tons of places. Service was fast and..."
NXVNWCZRDp8QY6DX8gBJwg,Andrea B.,2023-08-26 11:29:19,4,"Always consistent, always flavorful, always generous with their servings. Service is attentive. For a small place, there is still plenty of seating without..."
5jVcF-EbLAecEML1DBIttw,Ushno T.,2024-02-01 00:29:28,5,excellent food nice place to eat. this business since 1999 i start coming 2002 .  they have outside patio good hangout place in summer
KkRDqBU5v5qfudMMvYsa9A,Tiffany G.,2023-08-23 20:07:48,5,"My goodness the best place to go for butter chicken, mango Lassi, and Samoa. The gentleman working here are so kind!"
J74Esr8CTKM-4qZplyE7UQ,Christopher C.,2023-03-24 23:50:33,3,"Used to be my go to spot, pre pandemic. 

It was cheap, it was good, it had a bustling vibrant atmosphere and was absolutely packed every day until..."
tlSxK8O6rhzzUIhHoQQcAQ,Jim R.,2024-01-12 15:12:48,5,"They tend to be a bit busier than normal because the other location is closed due to a fire, but they made my carry out order quickly. Delicious pizza in a..."
KH3lWRYEM5f2NdX62GlVOw,Linda S.,2023-04-19 19:43:22,3,"Had a pizza with olives and cheese. It was okay? 

In comparison to New Jersey or east coast pizza this was very subpar. But, I understand it is the best in..."
8FDd0VxHwC3Dq1nEiSv3_g,David D.,2023-12-17 14:25:28,5,I don't judge this place as a restaurant. Every time I try to eat in it's some degree of a shit show and almost everyone that's come here at a busy time...
2v7vjWyBvKCojzrToqESfg,Robert T.,2024-02-10 15:21:39,5,Stopped at Bakersfield to eat and have a couple drinks. Fish tacos and the queso dip was great. They had great margaritas. Payton Norkey was our waiter. He...
5M9Ti445nS3q9b6r612rOw,Chad F.,2024-01-17 17:55:43,5,"Tacos were great.  Beer was cold.  Ambiance was cool.  Our server, Justin, was awesome.  He kept water glasses full, made great taco recommendations and..."
0y37glP3NutjFL8P8wm9jw,GJ H.,2024-01-06 17:24:39,5,"Great gluten free options 

Good service and good food.  Very loud restaurant but very good"
yT7Ee47WrERqbQfriAWLVw,Jessica M.,2023-12-30 14:17:19,5,"My friend and I were looking for a ramen place that delivered.. and this. Was. It. 

A tiny bit of a wait- not bad when you are waiting for excellence...."
xd1W5QrUY6Gv067VYsZCtg,Vickie R.,2023-12-01 09:29:43,5,I was so excited to try JNK because I've heard so many good things about it but just haven't had the opportunity. It was a perfect place to go on a...
zijrJFwbtL4GTf7zA-peWg,Marco P.,2023-09-25 10:07:31,5,"9.8/10 - doesn't get much better for ramen east of LA. Every visit to Detroit yields a trip to JNK!

The bar seats are great to watch the skilled crew prep..."
yT7Ee47WrERqbQfriAWLVw,Jessica M.,2023-12-30 14:17:19,5,"My friend and I were looking for a ramen place that delivered.. and this. Was. It. 

A tiny bit of a wait- not bad when you are waiting for excellence...."
xd1W5QrUY6Gv067VYsZCtg,Vickie R.,2023-12-01 09:29:43,5,I was so excited to try JNK because I've heard so many good things about it but just haven't had the opportunity. It was a perfect place to go on a...
zijrJFwbtL4GTf7zA-peWg,Marco P.,2023-09-25 10:07:31,5,"9.8/10 - doesn't get much better for ramen east of LA. Every visit to Detroit yields a trip to JNK!

The bar seats are great to watch the skilled crew prep..."
y3Rr_qlHuK-nJYQwgOxEFg,Juan A.,2024-02-25 07:32:26,5,"Rasika is an elegant, high end restaurant with high-quality food in sizable portions.

I was here for a work event, and the waiters didn't let anyone's..."
CqlBqiN9NblX1N_28Ku16w,TJ Q.,2024-02-26 12:13:34,4,"Great spot to go with a group for Indian food.  It had a great selection.  

The chicken biryani is where they really shined.  It was spot on. 

Loved the..."
-ZJk6aT3M8Ds5A-Jy2z12w,Samina M.,2024-02-23 18:29:50,5,"Rasika is a delicious Indian culinary experience in Penn Quarter that is packed full of unique flavors with every bite.

Went for dinner with friends after..."
X3t1opMj_SUMjzZw7_WZIg,Svetlana F.,2024-02-16 10:32:35,5,"Great ambiance, friendly service and, of course, amazing Italian dishes. Had mushroom ravioli and they were delicios. Lives up to its reputation!"
a-BSF-BIIujZF2FVL522PA,Qadam S.,2024-02-03 11:27:29,5,"Food is awesome, I took spritz, and ravioli, they are awesome, ended with some cannoli... Recommended."
XL62VdeWdgHQ1a1THrh4jA,Maria L.,2024-02-28 10:27:10,5,"This was a great place for dinner! Lovely ambience, delightful service and delicious food!

Our waitress was lovely and gave us another piece of bruschetta..."
qQklYBau8yXqpCfng5kTYw,Rumesh V.,2024-02-28 11:05:34,5,"I was browsing the DoorDash app for some burrito recommendations near my house. I came across District Taco's famous breakfast burrito loaded with chicken,..."
Oeo7aX__kUvbrJgZbnROWA,Allyson B.,2024-02-06 11:16:10,1,Unfortunately this place is not good anymore! Lived here 8 years and used to recommend it. Just went for lunch and both me and my friend's tacos were cold...
TS49yy9p0u81x_fjMpsUpQ,Rose K.,2024-01-28 03:25:05,3,"My recent visit to District Taco left me with mixed feelings. Opting for the Beyond Meat tacos, I was eager to indulge in a flavorful plant-based option...."
K069_A4wtZSNfbxa0qOlyA,Vivian T.,2023-12-04 13:43:33,4,Da Hong Pao is a spacious Chinese dim sum restaurant - one of the very few you can find in DC. I would recommend going to dim sum with a group to try out...
QkntU5rtgC3nLarZLr7QZw,Arun L.,2023-12-25 14:45:24,1,My recent visit was unfortunately marred by a series of disappointments that left a lasting negative impression. The foremost issue was the quality of the...
sGGPVmw-dv-OreqD0LCjmA,Leon A.,2023-11-24 11:29:39,3,"All Sim Sums are good beside the 炸兩？
好明顯就係喺出邊買返嚟再返叮。
又硬，又不香口。
個乾炒牛河，唔係新鮮炒出嚟。油淋淋。
最唔鍾意老闆娘話，每日買好多份炸兩就剩係得呢份唔好食。"
WMwTVI40AGIdCivs5U7a6A,Shawn B.,2024-02-03 20:19:37,5,"Our food was amazing and we were assisted by the kindest, most knowledgeable server. I cannot recommend this restaurant or our server, Elliot, highly enough!"
H6E51AyUd0EYWJ9o4kwFXw,Hoang L.,2024-01-27 21:08:46,5,"I always order the Shio Ramen with Nitamago, which never disappoints! The broth is really light, but still flavorful. I also add a bit of togarashi and..."
C9xI-FdcbY3pc9rwsNYMXA,Darius W.,2024-02-11 08:05:45,4,"What a vibe! This place is hip and it's a trip! Very diverse! The dining space includes booths and shared common eating counters. Yes, we were inches away..."
YfBigWYpwidMCDkCQMtgZQ,Halley A.,2023-12-02 11:00:24,5,Old school Pubjabi food counter with delicious food selections.  I finally got to try it and it lived up to the hype and then some!  Something celebratory...
qoioSYAaOoV3PEDQgMq6Kg,Adina S.,2024-01-29 20:20:43,3,This is one of those places that you think is going to be really great because it is counter service with those hole in the wall vibes and is cash-only....
16XeABOc1ETXpLmBmPZDoQ,Kamal B.,2024-01-13 15:42:55,3,"Overall I would definitely recommend this place. It genuinely does have authentic Punjabi food, so don't get the stuff that isn't (aka the coconut chicken)...."
I1EWq0z6OOdPQtOfeRplXg,Horace S.,2024-02-27 07:04:19,5,"Good Service, good food, good value

Rue got the Chicken Marsala, which was outstanding   I would've preferred my Chicken Parmigiana a little spicier, but..."
3ka77W8ZAp-3MbopjWfSEA,Mary G.,2024-02-17 11:46:22,5,Classic stop for lunch or dinner in the North End! Cash only!!!  You will feel like you have stepped back and time as you enjoy the fun and fast paced...
t27L02araJeXqJY8fIQb_g,Greg P.,2024-02-10 13:07:43,4,Haven't been here for well over 20 years as the line to get in has always been too long. However today we totally lucked out and walked by and saw only one...
shv-fL7pHS0mlVo7sDW3pw,Edwin E.,2024-02-12 06:27:30,3,Place is really nice food is really good drinks amazing till myself and my wife had a Roche about 2 inch big walk by our feet try to let the waiter know and...
2uKcDAm2hHzrTtHPuuHyaA,Riley S.,2024-02-26 13:33:15,4,"Lolita is beyond what I had expected! I've been on the hunt for the best queso in Boston & everyone's recommendations led me to Lolita. Luckily, I made..."
9g3WD4eWcJE3C2Ru_QQ1QQ,Kit D.,2024-02-08 22:05:24,4,"Delicious tapas in a really cool, almost gothic-like setting. Been living in Boston for the last 20 years and am honestly surprised that I haven't stumbled..."
txgG-QMlhu0UtlIf3zbZUg,Victor H.,2024-01-14 12:52:55,5,I went here with my friend for hotpot. What I really love about this place is the broth for hotpot. My friend put me on the tomato broth and it is hands...
xNODYQb000hqJsSOstNKkQ,Eva A.,2023-12-24 18:51:08,3,"I would rate this a ~3.5* for what we ordered, but it was immediately clear that people come here for the hot pot (and maybe sushi), not for what we got...."
jWoBTJd0YlBUXi64SGTO_w,Tanusree M.,2023-12-18 13:55:18,3,"I love hot pot, and in the cold Boston weather, nothing sounded better! We arrived with a group of 5 and were seated fairly quickly. The restaurant was very..."
KlMoX9KXraD2Pekcyj-Mhw,Christina P.,2024-02-24 11:20:21,5,"Food was wow. I'm going to be very forward about my likes/dislikes to keep it short!

Steamed pork bun (5/10): I know this doesn't sound like I'm starting..."
CQKN3cMnLWA7F7pkI6HTYA,Basha U.,2024-02-15 20:11:46,3,"The sushi was alright. Service was great. 

The taste of the food lacked flavor. While the fish was very fresh, it just didn't taste like anything. I..."
ywDHbU9umxVEprKknGsFXQ,Rick C.,2024-01-19 16:03:09,5,"Ok, this place is a bit pricey, but it is a high quality sushi place. 

I always order something akin to the sushi sampler. I was pleased to see the..."
39QDZV1FFJAyhkRX1wtgCg,Lauren F.,2024-02-23 12:43:55,5,We took a field trip of high school kids to India Palace. They were so kind and accommodating to us and let us have our own dining room. They were very...
xdi4RQh3RihQHpS3gOuxfw,Rachel S.,2023-10-17 15:23:38,4,I received a suggestion from a local to try this place out since I was looking for various cuisines while I was visiting the area. I was not disappointed by...
nnoqAUv5slFPB9ZNb3Un9w,Roger G.,2024-01-03 06:56:31,4,"Excellent service and well prepared and presented dishes, I particularly enjoyed the Lamb Curry. The restaurant is very well decorated and clean, with..."
gcMPEkEXekKN6mYhLUI-Rw,John M.,2024-02-21 18:39:40,5,"Aldo's Pizza Pies is a great destination for pizza if you are in Memphis, Tennessee and craving this culinary favorite.

Pizza is a favorite for many and I..."
xs4gUE7hZqjad-h030mfkA,John S.,2023-09-08 10:49:08,1,"Food was bland pizza had no flavor 
Garlic knots were soaked in oil
Only saw server once to take order other to bring check 
Charged auto gratuity and..."
qfqs6hgYvjPI4jnqMjWeYA,Ana M.,2023-11-29 10:05:51,3,Service Is a bit off on the floor. We've had some really good servers and really bad ones. But the bartenders are 5/5. So leave the kids at home and sit at...
BdB5rkXN0f3kJl9B9BV_Ng,Syd G.,2024-01-20 11:03:24,5,"We were only driving thru Memphis and looked for a good BBQ joint. Of course I rely heavily on my fellow Yelpers for experiences. We couldn't pass this up,..."
xMKVf6HL4ytYnJM1OQN_Dg,Carlson Z.,2023-12-26 14:56:08,5,"Stopped by here for a quick lunch on our road trip down to Austin, TX. Boy did this place surprise us. It had some of the best sandwiches I've ever had,..."
4yWYWfkM3lTAc7u-Jmv-ww,Lance E.,2023-10-23 16:32:48,5,This should be a Triple D find. It is a real side of the road little dive in the parking lot of a Home Depot. It has picnic tables outside and a few tables...
WecFDUFRtssKHhn87jBATA,Kera W.,2024-03-02 05:41:35,4,"Mulan Asian Bistro is a hidden gem for Asian cuisine in the Cooper Young area. As someone from New York City, finding good Asian food outside of the city..."
PPsxOVupr-xfWonVdJVvBg,Lucy M.,2023-12-08 20:05:39,4,"Okay so hear me out before you judge.....

My colleague and I ordered from this establishment today for lunch... I actually ordered side lo mein with..."
jkF11RpU7BHZZaOWjM_BVA,Buck M.,2024-03-05 10:16:19,1,"The chicken was so over cooked and low quality that I couldn't even finish chewing because it would become so stringy. Absolutely disgusting. 
I give this..."
574EMHbEyFKeZ_EJXyV6Eg,Joshua P.,2024-02-20 20:36:07,5,Let me tell you something! They got the juice. My to go order quality was so in point. When I got home I felt I was at the restaurant. Everything was...
Qk4KdzNOLc73OVtfKNl66w,Tom F.,2024-03-01 10:42:12,5,"Fantastic spot of a relaxed date. Sit at the bar for quick service and order sake flights, some appetizers and their fantastic ramen."
yB-T0LjWa2KpMiCtQdUncg,Jacob S.,2024-03-03 12:53:10,1,The ramen is just terrible there's never any seasoning it's always bland every time. I get the normal Vegetable Yakisoba every time and it's never good the...
jM9eD_bmcthFWliBUnWSLA,Charles P.,2024-03-09 18:59:27,5,This was our first outing to Maneet Chauhan's restaurant after following her on the food shows.  We started with the Paneer and mussels.  She is known for...
NxeUb7RNTojCz7wpeXpK7A,Cissy W.,2024-03-09 07:20:11,5,"Been looking forward to coming here for some time and it did not disappoint. My only regret was my inability to sample everything! 
Staff was great...."
DGuIhN8JK1FAvJmTOJ79LQ,Kathy P.,2024-02-27 20:00:44,4,"Indian food is one of my favorite cuisines, and Chauhan Ale and Masala House brings it in flavor and atmosphere! A slightly elevated experience in..."
8PTRhE0V4HB5EPcSzXrrOQ,Grace C.,2024-02-15 05:48:56,5,"City house has a simple elegance and doesn't try to be too posh! It has a cozy feeling with some of my favorite food in Nashville. The servers are warm,..."
XUnT1W_zRnUtms9svpa-Pw,Caroline B.,2023-11-10 13:07:47,5,"Awesome! I had an amazing dinner here. Our server, Eric, was top notch and gave really great recommendations for our group. The menus are pretty tight with..."
XMg52T8YDW_zo1QoN4Mazw,Lucas G.,2024-02-19 13:09:13,5,"City House was recommended as some of the best food in Nashville by several locals.

It is on Fourth Avenue North in Germantown near fixed-up 20th-century..."
2puNEs4P-Scvsqvgi1HLyg,Ritu D.,2024-02-23 16:35:12,5,"Great food, amazing open & lively atmosphere, excellent service.
The online ordering was difficult as we had Canadian phone numbers but servers were readily..."
OvzWglD5M3fZ4rKoxcnGbA,Lily S.,2024-02-04 18:11:03,4,"For an elevated & flavorful Mexican experience, Bar Taco is an excellent choice. The tacos are small, which makes it a great opportunity to branch out & try..."
lnyAWBJJ95YK0DkON1OZAQ,Kennedy K.,2023-12-11 17:31:22,5,"Bartaco, otherwise known as ""the place I go when I want a taco in one hand and a margarita in the other,"" is on my top 10 list of places to eat in..."
HN4EaQcnZIImNo-oWrHGQA,Chaya B.,2024-02-21 08:46:16,5,"If I could give 11 stars I would, OMG! THE BEST PAD THAI I'VE EVER HAD IN MY LIFE! 
We  thought the name was so cute, but when we left we were two smiling..."
dn_RyLB_syLqVMntsgzaQg,Lauren M.,2023-12-16 21:34:01,5,"thai tea: 9/10
thai coffee: 10/10
chicken fried rice: 7/10 

SOME PAD THAI VERY SPICY. ask waiter about spice level of dish your ordering if you don't like..."
zG3edvGILw1S3f9kATLSiQ,Christina B.,2024-01-31 09:31:23,5,"If you're looking for very authentic Thai food in Nashville, look no further! It was super busy on a weeknight so be sure to arrive early to put your name..."
RQMsNUWLEEl6QY1cQ3-obg,Jenna P.,2024-02-14 18:27:25,5,"I crave the shishito peppers constantly. Love this casual spot with great service. Not always easy to get in without a reservation, so wise to plan ahead!"
IdS5Lv8y84joIimVYboQEw,Tina C.,2024-03-09 16:05:52,5,"We had to make an online reservation about half a week in advance, bc otherwise the restaurant gets full really quickly on the weekends. Came here on a..."
eEMJMedIeQ8l9acoIilc-A,Quentin T.,2024-02-08 14:42:55,5,Don't know how I haven't been to Two Ten Jack before. Maybe it's because when I'm over here in the area I'm always sucking down buffalo queso at Rosepepper...
2jkRSRRjMwnfU_azu74XPw,Erin L.,2024-01-04 20:28:00,5,"A favorite on Alberta and a MUST for anyone visiting Portland. Go out of your way to eat at either location (NE Alberta or SE Division).

The space is so..."
JQYj-48ox8d9K2z8V-QKEw,John W.,2024-02-22 18:01:06,3,"I had an ok experience at Bollywood theater. The vibe was great but the food was just ok. Our order took a long time to come out too.

I got the vada pav..."
494LTl7EtAYEO0AF8mSVWA,Niveditha S.,2024-01-16 13:02:14,4,So typically this isn't a type of restaurant I would like. I definitely prefer Indian restaurants that are closer to home food rather than the Indo American...
kfAnb-gWrOhFVfDs-JL-Uw,Kitty C.,2024-02-04 15:06:29,5,"The food was very good. I had the Italian chop salad which was great, and others had gnocchi which they raved about. The service was fine; not really an..."
MDksqAvBV8qmV4elL7xLLg,Caroline T.,2024-01-14 16:16:49,5,"The moment I took a bite of the rigatoni, I thought to myself ""this is going to ruin me"" but in the best way. 

Why?

Because I KNEW future me was in for a..."
vr1VMbVwg_fhHyCMq7zTIQ,Kenneth T.,2024-01-27 14:37:07,1,"I've had enough of this chain. Grassa is the biggest fraud restaurant in Portland and they should've all gotten torched by now.

Hey this fusilli looks real..."
8zYs3DjffpHIgC6OXWfVEw,Chelsea W.,2024-02-25 10:12:25,5,"My fiancé and I have been wanting to try Güero for ages and it was very worth the wait! We got chips with beans, guacamole and salsa and all three dips were..."
cQ11jsvB_a6bcBBG_MWzBg,Amy L.,2024-02-27 22:15:15,4,"Food: 4/5
Service: 5/5
Price: 4/5
Atmosphere: 5/5

TL;DR: Really cute restaurant with a nice cozy & ambient feel. A great place to go on a date or meet with..."
QFFho9v7GDUbIsc1LJ5DXw,Rashi T.,2024-02-07 15:06:32,3,"Why did the torta go to school?
Because it wanted to be a little bit more ""well-rounded""!
Even on a cold weekday night this place was jam-packed which says..."
QaFZDRGE9VbpWCNPaWbURQ,Yohan L.,2024-02-01 10:19:01,5,"Satisfy your soul. Do yourself a favor and order the XLBs, any spicy gravy dishes to leave you warm and tingly, not figuratively, literally."
c4K55UM0pZvreFSSQUjWxQ,Nobbi L.,2024-02-23 16:29:42,5,"After having moved from an area with good Chinese cuisine to one without, I often seek out the former when travelling. Duck House was a hit. We went for..."
7-eVzmOHvJxl1T0UOhSyfA,Sky H.,2024-02-02 21:56:43,5,"I grew up in the Philippines and have always been drawn to authentic Asian restaurants, honestly they are kind of hard to come by. Tonight we checked out..."
nsNZMCZlonW90ExAy66cPA,Yeonji K.,2024-02-15 08:35:08,5,I can't stress enough how much I recommend this restaurant. My boyfriend and I are new to town and this place is close by to our new apartment. We love...
zprLcGCPc4PNgjT0Kmst8A,Abegail C.,2024-01-30 23:05:55,4,Really good and high quality food. Smaller portions than I would like for the price range but the taste definitely makes up for it. I forgot to take photos...
0DqkXpJSjsdWqK71bIgpXA,John H.,2024-01-10 23:50:14,4,"Overall, a place you should definitely try once. Check out the website to learn more, but this is the first location outside of Japan due to the water..."
qa95KOnyPKv8I-5H431pMg,Rob G.,2024-01-05 15:45:31,5,"Let's do Sheesh Mahal again!

No higher praise can be given than having a place coming to mind over and over again when you are trying to decide where to go..."
pYt4FGe3Kj7a_2wIRzaZaw,Val K.,2023-12-27 17:05:57,5,This little place is definitely worth the find. Parking is easy and service is friendly and quite fast even though they are very busy with both walk-ins and...
AUFBNmlcssmwAxiVtxgeYA,Beth L.,2023-11-12 13:56:09,5,"Love the food there!!
I get takeout at least once a week 
Their hot tea is amazing especially this time of year"
e0bl6mY-ZH6LGIeTlgIjjw,Solana C.,2024-02-16 06:28:37,5,"The food is always good and the drinks are delicious too. Drink service is usually slow, but the food is always hot. There are plenty of vegan options...."
K3B78FQRl2oMl_MOmTgO-w,Casey D.,2024-02-03 15:43:57,4,"The food is AMAZING!! My wife got the Mustard glaze salmon with loaded potatoes, I got the tres fish of the sea with shrimp and lastly, we got the salmon,..."
hZoNmycP7X2cPPXcn2h27A,Chelle M.,2024-01-21 14:08:26,5,"We were literally in town long enough to stop some place to eat and found Picasso's on Paseo. The decor is fun and funky, and I immediately wished it was..."
2MpJ4bkbkSFHfUYxDq-0tw,Aimee W.,2024-03-07 05:46:49,5,First thing first. Reservations. Weeknights you could get by if it's a Monday-Wednesday. But Thursday-Sunday you are going to likely wait a very long time...
0QZI-1mu-Esm0rIeHOZfRg,Kelly A.,2024-02-17 14:56:26,5,"The warm roasted salsa gives full body chills much like a rousing chorus in a Christian megachurch. 

The avocado margarita is a thing of urban myths and..."
OyV3vjHL6uJ2Dwk127W4cQ,Luke H.,2024-02-10 07:35:52,4,Some friends and I came here for a friend's 27th birthday! Booking a reservation (done by a friend) seemed to be straightforward and they gave us a sizable...
i90_wTy6FFjXDjdYjnILUg,Rick B.,2023-12-28 14:49:24,5,"We ate dim sum here on Dec 28, 2023. It was delicious! I used to live in Hong Kong and it was very close in taste. They had a very good variety of dim sum..."
OVVrQVTAO2Kb96H3HDtXkQ,Huyen C.,2024-02-19 09:25:43,3,"Grew up eating Grand House and was back in town eating with my in-laws for the Lunar New Year. I haven't had dim sum in a while, so were happy to take them...."
6sWUcQFtr8j4yuItfhabDA,Frosty W.,2024-01-01 10:14:40,3,"Food: Dim sum was Mediocre. Probably try a different restaurant in the future. 

Service: excellent. Very nice and respectable servers. Unfortunately, the..."
XNcOsHkhBLiQGPn3OpOLLg,Victor M.,2024-01-21 09:25:05,5,Really good ramen and chicken usually a little wait but not bad  cozy indoor area I like the TVs inside
Ciz_UgOsEPWtPwaSjEOgbA,Eli T.,2024-01-21 01:10:44,5,"literally the greatest spot i ever been to. 10s across the board. i enjoyed everything the food, service, scenery, anime. everything 10/10."
9MnbkCnsO6ZScaVibwpA3w,Jordan B.,2024-03-09 15:39:34,5,"We are ramen snobs but love to try new places when we visit other cities. I don't say this lightly, but this may have been the best ramen I've ever had...."
97PzzKSmwVVQDOSkiVbWww,Megane E.,2024-02-01 16:26:03,5,"Beyond perfect, the buffet is closed and we are not from the area, so we don't know if that is a permanent thing. 

Service was fantastic, ordered chili..."
rSMyZiQNSK65sDAUlmUaCA,Muze H.,2024-01-13 16:29:00,3,"I recently dined at Mt Everest Indian Cuisine located at 3641 W Sahara Ave and have mixed feelings about my experience.

The service I received was somewhat..."
u3bBpsfHgoQGkgyXNbc8aw,Yvette V.,2024-01-13 08:37:54,5,"Mt. Everest Indian Cuisine.
Our favorite Indian spot here in Las Vegas!!
The owner Prakash is amazing and treats his guests with kindness. We tend to order..."
yhZ-fJdtaImuUL-lW6e9-g,Nicole T.,2024-03-10 13:34:46,5,"Super glad I tried this place! I was initially hesitant as I'm not a huge fan of the cake shop that is under the same chef. However, Buddy V's took me by..."
4YldPEIStr4VxO9iNuvtDg,Mary T.,2024-03-08 19:49:57,4,"Was in Vegas a few months ago for CES. I didn't get a chance to dine in at this restaurant as they were fully booked, so I ordered some items to go and ate..."
SmHCmowr7X1LvOKs7z4nyQ,Donovan T.,2024-02-23 14:46:29,5,"Buddy V is a great place to eat at if you want a solid meal without breaking the bank! 

Menu consists of various pasta and pizza dishes, sandwiches (at..."
LcN1aD-HHqCNlWzqTPfl6g,Nataly E.,2024-01-20 18:14:23,5,"The service quality was truly exceptional, I can't wait to come back ! Samantha is an amazing waitress  !"
uCUAspq9WrYQ2qSxlu_Gag,Michelle R.,2024-02-23 20:13:35,5,My husband moved from California to Las Vegas 3 years ago and have been looking for an authentic Mexican restaurant and found it at Nacho Daddy!! We decided...
sLZmQtIhQw8Qf5XjPviVPA,Robert W.,2024-02-16 11:54:00,5,Shannon was incredible. Fantastic service! Food was great as well! Will definitely come back.
vqMkafPx1K83MuRTigJzPA,Mikayla J.,2024-02-07 17:19:51,5,"The best noodle soup!!!
I stopped by this place every time i came to Vegas,  delicious food with amazing customer service. Can't wait to go back."
mjSQELtcLOf55ij-JQagvw,Eric Y.,2024-01-27 21:16:06,4,This was a good choice for dinner this night. It is a small establishment that you should check the wait list before you leave home. Service has a team that...
